Journal	Top 5 Dummy	Date	Role	First name	Surname	Affiliation 1	Country 1	Continent 1	Location 1	lat	lon	Affiliation 2	Country 2	Continent 2	Location 2	lat2	lon2
Journal of Health Economics	0	1/8/20	Associate Editor	Odd Rune	Straume	Minho, Braga	Portugal	Europe	41.560808, -8.396205	41.560808	-8.396205						
Journal of Health Economics	0	1/8/20	Associate Editor	Marcos	Vera-Hernandez	UCL	UK	Europe	51.524643, -0.134053	51.524643	-0.134053						
Journal of Health Economics	0	1/8/20	Associate Editor	Stephanie	von Hinke	Erasmus University, Rotterdam	Netherlands	Europe	51.916600, 4.525790	51.9166	4.52579						
Journal of Health Economics	0	1/8/20	Associate Editor	Miriam	Wﾟst	Copenhagen	Denmark	Europe	55.680273, 12.572240	55.680273	12.57224						
Journal of Health Economics	0	1/8/20	Editor	Mathias	 Kifmann	Hamburg	Germany	Europe	53.566481, 9.984523	53.566481	9.984523						
Journal of Health Economics	0	1/8/20	Editor	Ana	Balsa	Montevideo	Uruguay	South America	-34.897756, -56.160415	-34.897756	-56.160415						
Journal of Health Economics	0	1/8/20	Editor	M. Kate	Bundorf	Stanford, California	USA	North America	37.427436, -122.169798	37.427436	-122.169798						
Journal of Health Economics	0	1/8/20	Editor	Christopher	Carpenter	Vanderbilt University, Nashville, Tennessee	USA	North America	36.144638, -86.802800	36.144638	-86.8028						
Journal of Health Economics	0	1/8/20	Editor	John	Cawley	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473539	42.453433	-76.473539						
Journal of Health Economics	0	1/8/20	Editor	Jeffrey 	Clemens	UC San Diego	USA	North America	32.880223, -117.234119	32.880223	-117.234119						
Journal of Health Economics	0	1/8/20	Editor	Maarten 	Lindeboom	VU Amsterdam	Netherlands	Europe	52.333678, 4.865707	52.333678	4.865707						
Journal of Health Economics	0	1/8/20	Editor	Owen	O'Donnell	Erasmus University, Rotterdam	Netherlands	Europe	51.916600, 4.525792	51.9166	4.525792						
Journal of Health Economics	0	1/8/20	Editor	Manisha 	Shah	UCLA	USA	North America	34.068961, -118.445104	34.068961	-118.445104						
Journal of Health Economics	0	1/8/20	Editor	Luigi�	Siciliani	York, Yorkshire	UK	Europe	53.946109, -1.051847	53.946109	-1.051847						
Journal of Health Economics	0	1/8/20	Editor	Kosali	Simon	Indiana University, Bloomington	USA	North America	39.175503, -86.512739	39.175503	-86.512739						
Journal of Human Resources	0	1/8/20	Associate editor	Michael	Anderson	UC Berkeley	USA	North America	37.872026, -122.258415	37.872026	-122.258415						
Journal of Human Resources	0	1/8/20	Associate editor	Lisa	Barrow	Federal Reserve Bank of Chicago	USA	North America	41.878527, -87.632764	41.878527	-87.632764						
Journal of Human Resources	0	1/8/20	Associate editor	Lori	Beaman	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675151	42.056483	-87.675151						
Journal of Human Resources	0	1/8/20	Associate editor	Brian	Cadena	Colorado - Boulder	USA	North America	40.007458, -105.265716	40.007458	-105.265716						
Journal of Human Resources	0	1/8/20	Associate editor	Damon	Clark	UC Irvine	USA	North America	33.640397, -117.844440	33.640397	-117.84444						
Journal of Human Resources	0	1/8/20	Associate editor	Scott	Cunningham	Baylor, Waco, Texas	USA	North America	31.546931, -97.121100	31.546931	-97.1211						
Journal of Human Resources	0	1/8/20	Associate editor	Carlos	Dobkin	UC Santa Cruz	USA	North America	36.987986, -122.058400	36.987986	-122.0584						
Journal of Human Resources	0	1/8/20	Associate editor	Todd	Elder	Michigan State, East Lansing, Michigan	USA	North America	42.703472, -84.483017	42.703472	-84.483017						
Journal of Human Resources	0	1/8/20	Associate editor	Nora	Gordon	Georgetown, Washington DC	USA	North America	38.907617, -77.072478	38.907617	-77.072478						
Journal of Human Resources	0	1/8/20	Associate editor	Mark	Hoekstra	Texas A&M, College Station, Texas	USA	North America	30.618733, -96.336487	30.618733	-96.336487						
Journal of Human Resources	0	1/8/20	Associate editor	Jeanne	Lafortune	PUC, Santiago	Brasil	South America	-33.442013, -70.640051	-33.442013	-70.640051						
Journal of Human Resources	0	1/8/20	Associate editor	Stephan	Litschig	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179600	41.379177	2.1796						
Journal of Human Resources	0	1/8/20	Associate editor	Jonathan	Meer	Texas A&M, College Station, Texas	USA	North America	30.618733, -96.336488	30.618733	-96.336488						
Journal of Human Resources	0	1/8/20	Associate editor	Matthew	Neidell	Columbia, New York, New York	USA	North America	40.807511, -73.962679	40.807511	-73.962679						
Journal of Human Resources	0	1/8/20	Associate editor	Pia	Orrenius	Federal Reserve Bank of Dallas	USA	North America	32.791638, -96.800707	32.791638	-96.800707						
Journal of Human Resources	0	1/8/20	Associate editor	Stephen	Rivkin	Chicago	USA	North America	41.788584, -87.598924	41.788584	-87.598924						
Journal of Human Resources	0	1/8/20	Associate editor	Heather	Royer	UC Santa Barbara	USA	North America	34.413892, -119.849104	34.413892	-119.849104						
Journal of Human Resources	0	1/8/20	Associate editor	Tim	Sass	Georgia State University, Atlanta, Georgia	USA	North America	33.752988, -84.385425	33.752988	-84.385425						
Journal of Human Resources	0	1/8/20	Associate editor	Alessandro	Tarozzi	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179601	41.379177	2.179601						
Journal of Human Resources	0	1/8/20	Associate editor	Tom	Vogl	Princeton	USA	North America	40.343139, -74.655151	40.343139	-74.655151						
Journal of Human Resources	0	1/8/20	Co-editor	Anna	Aizer	Brown, Providence, Rhode Island	USA	North America	41.826732, -71.402490	41.826732	-71.40249						
Journal of Human Resources	0	1/8/20	Co-editor	Prashant	Bharadwaj	UC San Diego	USA	North America	32.880223, -117.234120	32.880223	-117.23412						
Journal of Human Resources	0	1/8/20	Co-editor	Scott	Carrell	UC Davis	USA	North America	38.538102, -121.761687	38.538102	-121.761687						
Journal of Human Resources	0	1/8/20	Co-editor	Michael	Darden	Johns Hopkins, Baltimore, Maryland	USA	North America	39.329914, -76.620495	39.329914	-76.620495						
Journal of Human Resources	0	1/8/20	Co-editor	Paul	Devereux	UC Dublin	Ireland	Europe	53.306695, -6.221205	53.306695	-6.221205						
Journal of Human Resources	0	1/8/20	Co-editor	Jessica	Goldberg	Maryland, College Park, Maryland	USA	North America	38.986931, -76.942601	38.986931	-76.942601						
Journal of Human Resources	0	1/8/20	Co-editor	Scott	Imberman	Michigan State, East Lansing, Michigan	USA	North America	42.703472, -84.483018	42.703472	-84.483018						
Journal of Human Resources	0	1/8/20	Co-editor	Lisa Blau	Kahn	Rochester, Rochester, New York	USA	North America	43.130440, -77.626178	43.13044	-77.626178						
Journal of Human Resources	0	1/8/20	Co-editor	Katrine	Loken	Bergen	Norway	Europe	60.387890, 5.321916	60.38789	5.321916						
Journal of Human Resources	0	1/8/20	Co-editor	Michael	Lovenheim	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473540	42.453433	-76.47354						
Journal of Human Resources	0	1/8/20	Co-editor	Ofer	Malamud	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675152	42.056483	-87.675152						
Journal of Human Resources	0	1/8/20	Co-editor	Isaac	Mbiti	Virginia, Charlottesville, Virginia, USA	USA	North America	38.033506, -78.508059	38.033506	-78.508059						
Journal of Human Resources	0	1/8/20	Co-editor	Douglas	Miller	Cornell, Ithaca, New York	USA	North America	42.453433, -76.473541	42.453433	-76.473541						
Journal of Human Resources	0	1/8/20	Co-editor	Marianne	Page	UC Davis	USA	North America	38.538102, -121.761688	38.538102	-121.761688						
Journal of Human Resources	0	1/8/20	Co-editor	Diane	Schanzenback	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675153	42.056483	-87.675153						
Journal of Human Resources	0	1/8/20	Co-editor	Kosali	Simon	Indiana University, Bloomington	USA	North America	39.175503, -86.512740	39.175503	-86.51274						
Journal of Human Resources	0	1/8/20	Co-editor	Stephen	Trejo	UT Austin	USA	North America	30.284965, -97.733793	30.284965	-97.733793						
Journal of Human Resources	0	1/8/20	Co-editor	Shing-Yi	Wang	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193479	39.952206	-75.193479						
Journal of Human Resources	0	1/8/20	Co-editor	Tara	Watson	Williams College, Williamstown, Massachusetts	USA	North America	42.712829, -73.203118	42.712829	-73.203118						
Journal of Human Resources	0	1/8/20	Co-editor	Junsen	Zhang	CUHK	China	Asia	22.419605, 114.205205	22.419605	114.205205						
Journal of Human Resources	0	1/8/20	Editor	David	Figlio	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675154	42.056483	-87.675154						
Journal of International Economics	0	1/8/20	Associate editor	Rodrigo	Adao	Chicago	USA	North America	41.788584, -87.598925	41.788584	-87.598925						
Journal of International Economics	0	1/8/20	Associate editor	Laura	Alfaro	Harvard, Cambridge	USA	North America	42.376971, -71.116769	42.376971	-71.116769						
Journal of International Economics	0	1/8/20	Associate editor	Manuel	Amador	Federal Reserve Bank of Minneapolis	USA	North America	44.984649, -93.267261	44.984649	-93.267261						
Journal of International Economics	0	1/8/20	Associate editor	David	Atkin	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094372	42.359964	-71.094372						
Journal of International Economics	0	1/8/20	Associate editor	Emily	Blanchard	Dartmouth College, Hanover, New Hampshire	USA	North America	43.704417, -72.288497	43.704417	-72.288497						
Journal of International Economics	0	1/8/20	Associate editor	Luigi	Bocola	Stanford, California	USA	North America	37.427436, -122.169799	37.427436	-122.169799						
Journal of International Economics	0	1/8/20	Associate editor	Eric	Bond	Vanderbilt University, Nashville, Tennessee	USA	North America	36.144638, -86.802801	36.144638	-86.802801						
Journal of International Economics	0	1/8/20	Associate editor	Lorenzo	Caliendo	Yale, New Haven, Connecticut	USA	North America	41.316349, -72.922416	41.316349	-72.922416						
Journal of International Economics	0	1/8/20	Associate editor	David	Chor	Dartmouth College, Hanover, New Hampshire	USA	North America	43.704417, -72.288498	43.704417	-72.288498						
Journal of International Economics	0	1/8/20	Associate editor	Nicolas	Coeurdacier	Sciences Po, Paris	France	Europe	48.853976, 2.328744	48.853976	2.328744						
Journal of International Economics	0	1/8/20	Associate editor	Arnaud	Costinot	MIT, Cambridge, Massachusetts	USA	North America	42.359964, -71.094373	42.359964	-71.094373						
Journal of International Economics	0	1/8/20	Associate editor	Swati	Dhingra	LSE	UK	Europe	51.514479, -0.116758	51.514479	-0.116758						
Journal of International Economics	0	1/8/20	Associate editor	Julian	Di Giovanni	Pompeu Fabra, Barcelona	Spain	Europe	41.379177, 2.179602	41.379177	2.179602						
Journal of International Economics	0	1/8/20	Associate editor	Alessandro	Dovis	University of Pennsylvania, Philadelphia	USA	North America	39.952206, -75.193480	39.952206	-75.19348						
Journal of International Economics	0	1/8/20	Associate editor	Esther	Faia	Goethe University Frankfurt	Germany	Europe	50.127150, 8.667670	50.12715	8.66767						
Journal of International Economics	0	1/8/20	Associate editor	Pablo	Fajgelbaum	UCL	UK	Europe	51.524643, -0.134054	51.524643	-0.134054						
Journal of International Economics	0	1/8/20	Associate editor	Thibault	Fally	UC Berkeley	USA	North America	37.872026, -122.258416	37.872026	-122.258416						
Journal of International Economics	0	1/8/20	Associate editor	Andres	Fernandez	Banco Central de Chile, Santiago	Chile	South America	-33.441142, -70.653100	-33.441142	-70.6531						
Journal of International Economics	0	1/8/20	Associate editor	Teresa	Fort	Dartmouth College, Hanover, New Hampshire	USA	North America	43.704417, -72.288499	43.704417	-72.288499						
Journal of International Economics	0	1/8/20	Associate editor	Sharat	Ganapati	Georgetown, Washington DC	USA	North America	38.907617, -77.072479	38.907617	-77.072479						
Journal of International Economics	0	1/8/20	Associate editor	Cecile	Gaubert	UC Berkeley	USA	North America	37.872026, -122.258417	37.872026	-122.258417						
Journal of International Economics	0	1/8/20	Associate editor	Pierre-Olivier	Gourinchas	UC Berkeley	USA	North America	37.872026, -122.258418	37.872026	-122.258418						
Journal of International Economics	0	1/8/20	Associate editor	Galina	Hale	Federal Reserve Bank of San Francisco	USA	North America	37.793653, -122.395512	37.793653	-122.395512						
Journal of International Economics	0	1/8/20	Associate editor	Tarek	Hassan	Boston University	USA	North America	42.350389, -71.105513	42.350389	-71.105513						
Journal of International Economics	0	1/8/20	Associate editor	Jean	Imbs	NYU - Abu Dhabi	United Arab Emirates	Asia	24.523983, 54.434577	24.523983	54.434577						
Journal of International Economics	0	1/8/20	Associate editor	Robert	Johnson	Notre Dame, Notre Dame, Indiana	USA	North America	41.705576, -86.235675	41.705576	-86.235675						
Journal of International Economics	0	1/8/20	Associate editor	Oscar	Jorda	Federal Reserve Bank of San Francisco	USA	North America	37.793653, -122.395513	37.793653	-122.395513						
Journal of International Economics	0	1/8/20	Associate editor	Reka	Juhasz	Columbia, New York, New York	USA	North America	40.807511, -73.962680	40.807511	-73.96268						
Journal of International Economics	0	1/8/20	Associate editor	Robert	Kollmann	Universite Libre de Bruxelles	Belgium	Europe	50.813214, 4.382219	50.813214	4.382219						
Journal of International Economics	0	1/8/20	Associate editor	Andrei	Levchenko	Michigan, Ann Arbor, Michigan	USA	North America	42.278083, -83.738345	42.278083	-83.738345						
Journal of International Economics	0	1/8/20	Associate editor	Nuno	Limao	Maryland, College Park, Maryland	USA	North America	38.986931, -76.942602	38.986931	-76.942602						
Journal of International Economics	0	1/8/20	Associate editor	Guido	Lorenzoni	Northwestern, Evanston, Illinois	USA	North America	42.056483, -87.675155	42.056483	-87.675155						
Journal of International Economics	0	1/8/20	Associate editor	Rodney	Ludema	Georgetown, Washington DC	USA	North America	38.907617, -77.072480	38.907617	-77.07248						
Journal of International Economics	0	1/8/20	Associate editor	Alberto	Martin	European Central Bank, Frankfurt	Germany	Europe	50.110014, 8.701891	50.110014	8.701891						
Journal of International Economics	0	1/8/20	Associate editor	Thierry	Mayer	Sciences Po, Paris	France	Europe	48.853976, 2.328745	48.853976	2.328745						
Journal of International Economics	0	1/8/20	Associate editor	John	McLaren	Virginia, Charlottesville, Virginia, USA	USA	North America	38.033506, -78.508060	38.033506	-78.50806						
Journal of International Economics	0	1/8/20	Associate editor	Eduardo	Morales	Princeton	USA	North America	40.343139, -74.655152	40.343139	-74.655152						
Journal of International Economics	0	1/8/20	Associate editor	Gernot	Mueller	Eberhard Karls University Tubingen, Munich	Germany	Europe	48.529471, 9.043645	48.529471	9.043645						
Journal of International Economics	0	1/8/20	Associate editor	Brent	Neiman	Chicago	USA	North America	41.788584, -87.598926	41.788584	-87.598926						
Journal of International Economics	0	1/8/20	Associate editor	Emanuel	Ornelas	LSE	UK	Europe	51.514479, -0.116759	51.514479	-0.116759						
Journal of International Economics	0	1/8/20	Associate editor	Nina	Pavcnik	Dartmouth College, Hanover, New Hampshire	USA	North America	43.704417, -72.288500	43.704417	-72.2885						
Journal of International Economics	0	1/8/20	Associate editor	Natalia	Ramondo	UC San Diego	USA	North America	32.880223, -117.234121	32.880223	-117.234121						
